,source_pid,des_pid,time,relationship,source,destination
91,5556,5556,2023-09-27 07:08:11.717,reg_create_del,C:\Windows\Explorer.EXE,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE\Policies\Microsoft\SystemCertificates
92,5556,5556,2023-09-27 07:08:11.717,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE
93,5556,5556,2023-09-27 07:08:11.717,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE\Microsoft
94,5556,5556,2023-09-27 07:08:11.717,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE\Microsoft\SystemCertificates
95,5556,5556,2023-09-27 07:08:11.717,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE
96,5556,5556,2023-09-27 07:08:11.717,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE\Microsoft
97,5556,5556,2023-09-27 07:08:11.717,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE\Microsoft\SystemCertificates
98,5556,5556,2023-09-27 07:08:11.717,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE
99,5556,5556,2023-09-27 07:08:11.717,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE\Policies
100,5556,5556,2023-09-27 07:08:11.717,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE\Policies\Microsoft
101,5556,5556,2023-09-27 07:08:11.717,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE\Policies\Microsoft\SystemCertificates
102,5556,5556,2023-09-27 07:08:11.717,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE
103,5556,5556,2023-09-27 07:08:11.717,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE\Microsoft
104,5556,5556,2023-09-27 07:08:11.717,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE\Microsoft\EnterpriseCertificates
105,5556,5556,2023-09-27 07:08:11.717,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE
106,5556,5556,2023-09-27 07:08:11.717,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE\Microsoft
107,5556,5556,2023-09-27 07:08:11.717,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE\Microsoft\EnterpriseCertificates
108,5556,5556,2023-09-27 07:08:11.717,reg_create_del,C:\Windows\Explorer.EXE,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE\Microsoft\OneDrive\Accounts
109,5556,5556,2023-09-27 07:08:11.717,reg_set_value,C:\Windows\Explorer.EXE,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE\Microsoft\OneDrive\Accounts\LastUpdate
110,340,340,2023-09-27 07:08:11.733,reg_create_del,C:\Windows\system32\SearchIndexer.exe,HKLM\SOFTWARE\Microsoft\Windows Search\CrawlScopeManager\Windows\SystemIndex
111,340,340,2023-09-27 07:08:11.733,reg_create_del,C:\Windows\system32\SearchIndexer.exe,HKLM\SOFTWARE\Microsoft\Windows Search\CrawlScopeManager\Windows\SystemIndex
112,340,340,2023-09-27 07:08:11.733,reg_create_del,C:\Windows\system32\SearchIndexer.exe,HKLM\SOFTWARE\Microsoft\Windows Search\CrawlScopeManager\Windows\SystemIndex
113,5556,5556,2023-09-27 07:08:11.733,load,C:\Windows\explorer.exe,C:\Windows\System32\mydocs.dll
114,900,4900,2023-09-27 07:08:11.744,process_create,C:\Windows\System32\svchost.exe,C:\Windows\SysWOW64\dllhost.exe
115,900,4900,2023-09-27 07:08:11.733,access,C:\Windows\system32\svchost.exe,C:\Windows\SysWOW64\DllHost.exe
116,500,4900,2023-09-27 07:08:11.733,access,C:\Windows\system32\csrss.exe,C:\Windows\SysWOW64\DllHost.exe
